,Number_offenses,Code,Code_Desc,Date,Time,Address,City,State,Zip,Code_Cat_abbrv,Crime Category,Crime Name,Address_numbers,Street_name
167730,1.0,SERV-47,SERVICE - NON-FATAL OVERDOSE (NFO),2022-11-15,10.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SERV,SERVICE,NON-FATAL OVERDOSE (NFO),2800.0,FAIRHAVEN AVE
168738,1.0,ASSLT-13B-1,"ASSAULT - SIMPLE, NOT AGGRAVATED",2022-11-11,2126.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,ASSLT,ASSAULT,"SIMPLE, NOT AGGRAVATED",2800.0,FAIRHAVEN AVE
169023,1.0,ASSLT-13B-1,"ASSAULT - SIMPLE, NOT AGGRAVATED",2022-11-09,1300.0,5900 NORTH KINGS HWY,ALEXANDRIA,VA,22303.0,ASSLT,ASSAULT,"SIMPLE, NOT AGGRAVATED",5900.0,NORTH KINGS HWY
169125,1.0,SERV-29,SERVICE - DOMESTIC DISPUTE,2022-11-09,2245.0,2800 FARMINGTON DR,ALEXANDRIA,VA,22303.0,SERV,SERVICE,DOMESTIC DISPUTE,2800.0,FARMINGTON DR
169223,1.0,ASSLT-13B-1,"ASSAULT - SIMPLE, NOT AGGRAVATED",2022-11-09,1848.0,2800 FARMINGTON DR,ALEXANDRIA,VA,22303.0,ASSLT,ASSAULT,"SIMPLE, NOT AGGRAVATED",2800.0,FARMINGTON DR
169866,1.0,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2022-11-06,1330.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,DEST,DESTRUCTION,PRIVATE PROPERTY,2800.0,FAIRHAVEN AVE
169894,2.0,SERV-999,POLICE PHONE REPORT,2022-11-06,800.0,5900 MONTICELLO RD,ALEXANDRIA,VA,22303.0,SERV,SERVICE,,5900.0,MONTICELLO RD
169895,1.0,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2022-11-06,800.0,5900 MONTICELLO RD,ALEXANDRIA,VA,22303.0,DEST,DESTRUCTION,PRIVATE PROPERTY,5900.0,MONTICELLO RD
171360,1.0,ANML-90Z-7,ANIMAL - OTHER ANIMAL CODE VIOLATION,2022-10-31,2252.0,6000 NORTH KINGS HWY,ALEXANDRIA,VA,22303.0,ANML,ANIMAL,OTHER ANIMAL CODE VIOLATION,6000.0,NORTH KINGS HWY
171385,1.0,SERV-29,SERVICE - DOMESTIC DISPUTE,2022-10-31,1747.0,5900 MONTICELLO RD,ALEXANDRIA,VA,22303.0,SERV,SERVICE,DOMESTIC DISPUTE,5900.0,MONTICELLO RD
171511,1.0,ASSLT-13B-1,"ASSAULT - SIMPLE, NOT AGGRAVATED",2022-10-31,700.0,5800 MONTICELLO RD,ALEXANDRIA,VA,22303.0,ASSLT,ASSAULT,"SIMPLE, NOT AGGRAVATED",5800.0,MONTICELLO RD
172191,1.0,SERV-8,SERVICE - LOST/FOUND PROPERTY,2022-10-28,1915.0,5900 NORTH KINGS HWY,ALEXANDRIA,VA,22303.0,SERV,SERVICE,LOST/FOUND PROPERTY,5900.0,NORTH KINGS HWY
173475,1.0,SUSP-1,SUSPICIOUS - EVENT,2022-10-23,15.0,2700 ALBEMARLE DR,ALEXANDRIA,VA,22303.0,SUSP,SUSPICIOUS,EVENT,2700.0,ALBEMARLE DR
175594,1.0,SERV-29,SERVICE - DOMESTIC DISPUTE,2022-10-14,2258.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SERV,SERVICE,DOMESTIC DISPUTE,2800.0,FAIRHAVEN AVE
176675,1.0,ASSLT-13B-1,"ASSAULT - SIMPLE, NOT AGGRAVATED",2022-10-10,1750.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,ASSLT,ASSAULT,"SIMPLE, NOT AGGRAVATED",2800.0,FAIRHAVEN AVE
177720,1.0,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2022-10-05,1330.0,5900 NORTH KINGS HWY,ALEXANDRIA,VA,22303.0,LARC,LARCENY,THEFT FROM MOTOR VEHICLE,5900.0,NORTH KINGS HWY
177721,2.0,FRAUD-26C-1,FRAUD - IMPERSONATION,2022-10-05,1330.0,5900 NORTH KINGS HWY,ALEXANDRIA,VA,22303.0,FRAUD,FRAUD,IMPERSONATION,5900.0,NORTH KINGS HWY
178442,1.0,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2022-10-02,1553.0,2700 JEFFERSON DR,ALEXANDRIA,VA,22303.0,ANML,ANIMAL,ANIMAL BITE - DOMESTIC,2700.0,JEFFERSON DR
180266,1.0,SERV-2,SERVICE - CIVIL DISPUTE,2022-09-25,1800.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SERV,SERVICE,CIVIL DISPUTE,2800.0,FAIRHAVEN AVE
181455,2.0,DRUNK-90E-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2022-09-20,2212.0, FAIRHAVEN AVE / NORTH KINGS HWY,ALEXANDRIA,VA,22303.0,DRUNK,DRUNK,DRUNK/PROFANE IN PUBLIC,, FAIRHAVEN AVE / NORTH KINGS HWY
181456,1.0,DRUG-35A-13,DRUGS - OTHER,2022-09-20,2212.0, FAIRHAVEN AVE / NORTH KINGS HWY,ALEXANDRIA,VA,22303.0,DRUG,DRUGS,OTHER,, FAIRHAVEN AVE / NORTH KINGS HWY
181778,1.0,AUTO-240-4,AUTO THEFT - AUTOS,2022-09-19,2100.0,5800 EDGEHILL DR,ALEXANDRIA,VA,22303.0,AUTO,AUTO THEFT,AUTOS,5800.0,EDGEHILL DR
182754,1.0,SUSP-1,SUSPICIOUS - EVENT,2022-09-15,27.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SUSP,SUSPICIOUS,EVENT,2800.0,FAIRHAVEN AVE
182880,2.0,OTHER-90Z-3,OTHER OFFENSE - AGAINST SOCIETY,2022-09-14,2146.0,2900 FARMINGTON DR,ALEXANDRIA,VA,22303.0,OTHER,OTHER OFFENSE,AGAINST SOCIETY,2900.0,FARMINGTON DR
182885,1.0,TRES-90J-3,TRESPASSING - PUBLIC/PARK PROPERTY,2022-09-14,2146.0,2900 FARMINGTON DR,ALEXANDRIA,VA,22303.0,TRES,TRESPASSING,PUBLIC/PARK PROPERTY,2900.0,FARMINGTON DR
183422,1.0,ASSLT-13B-1,"ASSAULT - SIMPLE, NOT AGGRAVATED",2022-09-12,1020.0,6000 NORTH KINGS HWY,ALEXANDRIA,VA,22303.0,ASSLT,ASSAULT,"SIMPLE, NOT AGGRAVATED",6000.0,NORTH KINGS HWY
184375,1.0,ASSLT-13B-1,"ASSAULT - SIMPLE, NOT AGGRAVATED",2022-09-08,1611.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,ASSLT,ASSAULT,"SIMPLE, NOT AGGRAVATED",2800.0,FAIRHAVEN AVE
184868,1.0,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2022-09-06,2049.0,6000 NORTH KINGS HWY,ALEXANDRIA,VA,22303.0,TRES,TRESPASSING,PRIVATE PROPERTY,6000.0,NORTH KINGS HWY
187570,1.0,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2022-08-27,1746.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,LARC,LARCENY, ALL OTHER LARCENY,2800.0,FAIRHAVEN AVE
187822,1.0,TRES-90J-7,TRESPASSING - UNLAWFUL ENTRY,2022-08-26,1013.0,2700 FARMINGTON DR,ALEXANDRIA,VA,22303.0,TRES,TRESPASSING,UNLAWFUL ENTRY,2700.0,FARMINGTON DR
187872,1.0,FRAUD-26C-1,FRAUD - IMPERSONATION,2022-08-26,,5900 EDGEHILL CT,ALEXANDRIA,VA,22303.0,FRAUD,FRAUD,IMPERSONATION,5900.0,EDGEHILL CT
188891,1.0,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2022-08-22,1653.0,5900 MONTICELLO RD,ALEXANDRIA,VA,22303.0,SERV,SERVICE,NON DMV REPORTABLE CRASH,5900.0,MONTICELLO RD
189560,1.0,SERV-29,SERVICE - DOMESTIC DISPUTE,2022-08-19,2315.0,5900 WILLIAMSBURG RD,ALEXANDRIA,VA,22303.0,SERV,SERVICE,DOMESTIC DISPUTE,5900.0,WILLIAMSBURG RD
190120,1.0,FRAUD-26B-1,FRAUD - CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD,2022-08-17,1934.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,FRAUD,FRAUD,CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD,2800.0,FAIRHAVEN AVE
190982,1.0,ASSLT-13A-2,ASSAULT - KNIFE OR CUTTING INSTRUMENT,2022-08-14,111.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,ASSLT,ASSAULT,KNIFE OR CUTTING INSTRUMENT,2800.0,FAIRHAVEN AVE
192245,1.0,PARK-90Z-2,PARKING - OTHER PARKING VIOLATION,2022-08-08,1011.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,PARK,PARKING,OTHER PARKING VIOLATION,2800.0,FAIRHAVEN AVE
192576,1.0,ASSLT-13B-1,"ASSAULT - SIMPLE, NOT AGGRAVATED",2022-08-07,2203.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,ASSLT,ASSAULT,"SIMPLE, NOT AGGRAVATED",2800.0,FAIRHAVEN AVE
193223,1.0,FRAUD-26C-1,FRAUD - IMPERSONATION,2022-08-04,1200.0,2700 FARMINGTON DR,ALEXANDRIA,VA,22303.0,FRAUD,FRAUD,IMPERSONATION,2700.0,FARMINGTON DR
193226,1.0,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2022-08-04,1006.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,DEST,DESTRUCTION,PRIVATE PROPERTY,2800.0,FAIRHAVEN AVE
193228,2.0,WEAP-520-3,WEAPONS - UNLAWFUL DISCHARGE/RECKLESS HANDLING,2022-08-04,1006.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,WEAP,WEAPONS,UNLAWFUL DISCHARGE/RECKLESS HANDLING,2800.0,FAIRHAVEN AVE
193229,3.0,SERV-8,SERVICE - LOST/FOUND PROPERTY,2022-08-04,1006.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SERV,SERVICE,LOST/FOUND PROPERTY,2800.0,FAIRHAVEN AVE
194803,1.0,WEAP-520-9,WEAPONS - BRANDISHING,2022-07-29,2200.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,WEAP,WEAPONS,BRANDISHING,2800.0,FAIRHAVEN AVE
194804,2.0,DRUNK-90E-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2022-07-29,2200.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,DRUNK,DRUNK,DRUNK/PROFANE IN PUBLIC,2800.0,FAIRHAVEN AVE
196248,1.0,SERV-47,SERVICE - NON-FATAL OVERDOSE (NFO),2022-07-23,9.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SERV,SERVICE,NON-FATAL OVERDOSE (NFO),2800.0,FAIRHAVEN AVE
198440,1.0,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2022-07-14,1522.0,5900 WILLIAMSBURG RD,ALEXANDRIA,VA,22303.0,ANML,ANIMAL,ANIMAL BITE - DOMESTIC,5900.0,WILLIAMSBURG RD
202426,1.0,SERV-29,SERVICE - DOMESTIC DISPUTE,2022-06-29,1525.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SERV,SERVICE,DOMESTIC DISPUTE,2800.0,FAIRHAVEN AVE
202884,1.0,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2022-06-27,903.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,TRES,TRESPASSING,PRIVATE PROPERTY,2800.0,FAIRHAVEN AVE
204218,1.0,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2022-06-22,2201.0,6000 MONTICELLO RD,ALEXANDRIA,VA,22303.0,LARC,LARCENY, ALL OTHER LARCENY,6000.0,MONTICELLO RD
204740,1.0,SUSP-1,SUSPICIOUS - EVENT,2022-06-19,138.0, FAIRHAVEN AVE / NORTH KINGS HWY,ALEXANDRIA,VA,22303.0,SUSP,SUSPICIOUS,EVENT,, FAIRHAVEN AVE / NORTH KINGS HWY
205351,1.0,ASSLT-13B-1,"ASSAULT - SIMPLE, NOT AGGRAVATED",2022-06-17,2222.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,ASSLT,ASSAULT,"SIMPLE, NOT AGGRAVATED",2800.0,FAIRHAVEN AVE
207815,3.0,SERV-999,POLICE PHONE REPORT,2022-06-08,1730.0,6000 WILLIAMSBURG RD,ALEXANDRIA,VA,22303.0,SERV,SERVICE,,6000.0,WILLIAMSBURG RD
207816,2.0,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2022-06-08,1730.0,6000 WILLIAMSBURG RD,ALEXANDRIA,VA,22303.0,TRES,TRESPASSING,PRIVATE PROPERTY,6000.0,WILLIAMSBURG RD
207817,1.0,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2022-06-08,1730.0,6000 WILLIAMSBURG RD,ALEXANDRIA,VA,22303.0,LARC,LARCENY,THEFT FROM MOTOR VEHICLE,6000.0,WILLIAMSBURG RD
208677,2.0,SERV-999,POLICE PHONE REPORT,2022-06-04,1600.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SERV,SERVICE,,2800.0,FAIRHAVEN AVE
208679,1.0,ASSLT-13C-3,THREATS - TELEPHONE THREATS/ABUSE/OBSCENE,2022-06-04,1600.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,ASSLT,ASSAULT,TELEPHONE THREATS/ABUSE/OBSCENE,2800.0,FAIRHAVEN AVE
208957,1.0,SERV-29,SERVICE - DOMESTIC DISPUTE,2022-06-03,1445.0,6000 NORTH KINGS HWY,ALEXANDRIA,VA,22303.0,SERV,SERVICE,DOMESTIC DISPUTE,6000.0,NORTH KINGS HWY
210499,1.0,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2022-05-28,140.0,5800 MONTICELLO RD,ALEXANDRIA,VA,22303.0,DEST,DESTRUCTION,PRIVATE PROPERTY,5800.0,MONTICELLO RD
213200,1.0,SUSP-1,SUSPICIOUS - EVENT,2022-05-18,40.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SUSP,SUSPICIOUS,EVENT,2800.0,FAIRHAVEN AVE
214400,1.0,SUSP-1,SUSPICIOUS - EVENT,2022-05-13,2314.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SUSP,SUSPICIOUS,EVENT,2800.0,FAIRHAVEN AVE
214644,2.0,SERV-999,POLICE PHONE REPORT,2022-05-13,,6000 MONTICELLO RD,ALEXANDRIA,VA,22303.0,SERV,SERVICE,,6000.0,MONTICELLO RD
214661,1.0,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2022-05-13,,6000 MONTICELLO RD,ALEXANDRIA,VA,22303.0,DEST,DESTRUCTION,PRIVATE PROPERTY,6000.0,MONTICELLO RD
217326,2.0,WARR-90Z-4,WARRANT - WARRANT SERVICE,2022-05-02,1616.0,2900 FARMINGTON DR,ALEXANDRIA,VA,22303.0,WARR,WARRANT,WARRANT SERVICE,2900.0,FARMINGTON DR
217327,1.0,DRUG-35A-1,DRUGS - OPIUM/COCAINE POSSESSION,2022-05-02,1616.0,2900 FARMINGTON DR,ALEXANDRIA,VA,22303.0,DRUG,DRUGS,OPIUM/COCAINE POSSESSION,2900.0,FARMINGTON DR
218066,1.0,SERV-8,SERVICE - LOST/FOUND PROPERTY,2022-04-30,1406.0,2800 ALBEMARLE DR,ALEXANDRIA,VA,22303.0,SERV,SERVICE,LOST/FOUND PROPERTY,2800.0,ALBEMARLE DR
218406,1.0,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2022-04-28,2100.0,5900 WILLIAMSBURG RD,ALEXANDRIA,VA,22303.0,LARC,LARCENY,THEFT FROM MOTOR VEHICLE,5900.0,WILLIAMSBURG RD
218540,1.0,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2022-04-28,1930.0,2700 FORT DR,ALEXANDRIA,VA,22303.0,LARC,LARCENY,THEFT FROM MOTOR VEHICLE,2700.0,FORT DR
218879,1.0,SERV-29,SERVICE - DOMESTIC DISPUTE,2022-04-26,1610.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SERV,SERVICE,DOMESTIC DISPUTE,2800.0,FAIRHAVEN AVE
219540,1.0,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2022-04-24,1500.0,5900 NORTH KINGS HWY,ALEXANDRIA,VA,22303.0,DEST,DESTRUCTION,PRIVATE PROPERTY,5900.0,NORTH KINGS HWY
219751,1.0,ASSLT-13A-2,ASSAULT - KNIFE OR CUTTING INSTRUMENT,2022-04-23,1024.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,ASSLT,ASSAULT,KNIFE OR CUTTING INSTRUMENT,2800.0,FAIRHAVEN AVE
219752,2.0,BURG-220-3,BURGLARY/BREAKING AND ENTERING,2022-04-23,1024.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,BURG,BURGLARY/BREAKING AND ENTERING,,2800.0,FAIRHAVEN AVE
220812,1.0,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2022-04-19,1427.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,ANML,ANIMAL,ANIMAL BITE - DOMESTIC,2800.0,FAIRHAVEN AVE
220813,2.0,SERV-999,POLICE PHONE REPORT,2022-04-19,1427.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SERV,SERVICE,,2800.0,FAIRHAVEN AVE
220966,1.0,SERV-29,SERVICE - DOMESTIC DISPUTE,2022-04-18,1641.0,5900 WILLIAMSBURG RD,ALEXANDRIA,VA,22303.0,SERV,SERVICE,DOMESTIC DISPUTE,5900.0,WILLIAMSBURG RD
221340,1.0,SERV-29,SERVICE - DOMESTIC DISPUTE,2022-04-17,1947.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SERV,SERVICE,DOMESTIC DISPUTE,2800.0,FAIRHAVEN AVE
222561,1.0,SERV-29,SERVICE - DOMESTIC DISPUTE,2022-04-12,2155.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SERV,SERVICE,DOMESTIC DISPUTE,2800.0,FAIRHAVEN AVE
222979,1.0,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2022-04-10,100.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,LARC,LARCENY, ALL OTHER LARCENY,2800.0,FAIRHAVEN AVE
222980,2.0,SERV-999,POLICE PHONE REPORT,2022-04-10,100.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SERV,SERVICE,,2800.0,FAIRHAVEN AVE
223084,1.0,ROB-120-7,ROBBERY - PERSON,2022-04-09,2345.0,2700 FARMINGTON DR,ALEXANDRIA,VA,22303.0,ROB,ROBBERY,PERSON,2700.0,FARMINGTON DR
223436,1.0,ASSLT-13B-1,"ASSAULT - SIMPLE, NOT AGGRAVATED",2022-04-08,1538.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,ASSLT,ASSAULT,"SIMPLE, NOT AGGRAVATED",2800.0,FAIRHAVEN AVE
223693,1.0,SUSP-1,SUSPICIOUS - EVENT,2022-04-07,1814.0,5800 MONTICELLO RD,ALEXANDRIA,VA,22303.0,SUSP,SUSPICIOUS,EVENT,5800.0,MONTICELLO RD
225068,2.0,SERV-999,POLICE PHONE REPORT,2022-04-01,1119.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SERV,SERVICE,,2800.0,FAIRHAVEN AVE
225180,1.0,ASSLT-13B-1,"ASSAULT - SIMPLE, NOT AGGRAVATED",2022-04-01,2307.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,ASSLT,ASSAULT,"SIMPLE, NOT AGGRAVATED",2800.0,FAIRHAVEN AVE
225181,2.0,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2022-04-01,2307.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,DEST,DESTRUCTION,PRIVATE PROPERTY,2800.0,FAIRHAVEN AVE
225182,3.0,PUB-90Z-5,PUBLIC SAFETY - FALSE REPORT OF CRIME,2022-04-01,2307.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,PUB,PUBLIC SAFETY,FALSE REPORT OF CRIME,2800.0,FAIRHAVEN AVE
225567,1.0,SERV-1,SERVICE - POLICE SERVICE,2022-03-30,1206.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SERV,SERVICE,POLICE SERVICE,2800.0,FAIRHAVEN AVE
225629,1.0,ASSLT-13B-1,"ASSAULT - SIMPLE, NOT AGGRAVATED",2022-03-30,1025.0,2800 FARMINGTON DR,ALEXANDRIA,VA,22303.0,ASSLT,ASSAULT,"SIMPLE, NOT AGGRAVATED",2800.0,FARMINGTON DR
227441,1.0,SUSP-1,SUSPICIOUS - EVENT,2022-03-23,1540.0, EDGEHILL DR / FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SUSP,SUSPICIOUS,EVENT,, EDGEHILL DR / FAIRHAVEN AVE
227704,1.0,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2022-03-22,1818.0,5900 EDGEHILL CT,ALEXANDRIA,VA,22303.0,DEST,DESTRUCTION,PRIVATE PROPERTY,5900.0,EDGEHILL CT
228733,1.0,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2022-03-18,2203.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,DEST,DESTRUCTION,PRIVATE PROPERTY,2800.0,FAIRHAVEN AVE
228734,2.0,DRUNK-90E-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2022-03-18,2203.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,DRUNK,DRUNK,DRUNK/PROFANE IN PUBLIC,2800.0,FAIRHAVEN AVE
229217,1.0,LARC-23-11,"LARCENY - CHECKS, CREDIT CARDS, BANK NOTES, ETC.",2022-03-16,0.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,LARC,LARCENY,"CHECKS, CREDIT CARDS, BANK NOTES, ETC.",2800.0,FAIRHAVEN AVE
229218,2.0,SERV-999,POLICE PHONE REPORT,2022-03-16,0.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SERV,SERVICE,,2800.0,FAIRHAVEN AVE
229789,1.0,ASSLT-13B-1,"ASSAULT - SIMPLE, NOT AGGRAVATED",2022-03-14,226.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,ASSLT,ASSAULT,"SIMPLE, NOT AGGRAVATED",2800.0,FAIRHAVEN AVE
229824,1.0,ASSLT-13B-1,"ASSAULT - SIMPLE, NOT AGGRAVATED",2022-03-14,1600.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,ASSLT,ASSAULT,"SIMPLE, NOT AGGRAVATED",2800.0,FAIRHAVEN AVE
230021,1.0,ANML-3,ANIMAL - SERVICE - DOMESTIC,2022-03-13,1741.0,5800 EDGEHILL DR,ALEXANDRIA,VA,22303.0,ANML,ANIMAL,SERVICE - DOMESTIC,5800.0,EDGEHILL DR
231744,1.0,LARC-23-10,LARCENY - THEFT OF SERVICES,2022-03-06,1500.0,5900 NORTH KINGS HWY,ALEXANDRIA,VA,22303.0,LARC,LARCENY,THEFT OF SERVICES,5900.0,NORTH KINGS HWY
232115,1.0,ASSLT-13B-1,"ASSAULT - SIMPLE, NOT AGGRAVATED",2022-03-04,1314.0,5900 NORTH KINGS HWY,ALEXANDRIA,VA,22303.0,ASSLT,ASSAULT,"SIMPLE, NOT AGGRAVATED",5900.0,NORTH KINGS HWY
232116,2.0,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2022-03-04,1314.0,5900 NORTH KINGS HWY,ALEXANDRIA,VA,22303.0,DEST,DESTRUCTION,PRIVATE PROPERTY,5900.0,NORTH KINGS HWY
232318,1.0,ASSLT-13B-1,"ASSAULT - SIMPLE, NOT AGGRAVATED",2022-03-04,1045.0,5900 NORTH KINGS HWY,ALEXANDRIA,VA,22303.0,ASSLT,ASSAULT,"SIMPLE, NOT AGGRAVATED",5900.0,NORTH KINGS HWY
232995,1.0,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2022-03-01,347.0,5900 NORTH KINGS HWY,ALEXANDRIA,VA,22303.0,TRES,TRESPASSING,PRIVATE PROPERTY,5900.0,NORTH KINGS HWY
233298,2.0,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2022-02-28,,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,ANML,ANIMAL,LICENSE VIOLATION,2800.0,FAIRHAVEN AVE
233299,1.0,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2022-02-28,,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,ANML,ANIMAL,ANIMAL BITE - DOMESTIC,2800.0,FAIRHAVEN AVE
233503,1.0,SERV-47,SERVICE - NON-FATAL OVERDOSE (NFO),2022-02-27,1824.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,SERV,SERVICE,NON-FATAL OVERDOSE (NFO),2800.0,FAIRHAVEN AVE
233611,1.0,WARR-90Z-4,WARRANT - WARRANT SERVICE,2022-02-26,833.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,WARR,WARRANT,WARRANT SERVICE,2800.0,FAIRHAVEN AVE
233678,1.0,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2022-02-26,2225.0,5900 NORTH KINGS HWY,ALEXANDRIA,VA,22303.0,DEST,DESTRUCTION,PRIVATE PROPERTY,5900.0,NORTH KINGS HWY
236554,1.0,PARK-90Z-1,PARKING - INOPERATIVE/ABANDONED VEHICLE,2022-02-14,1305.0, FORT DR / WILLIAMSBURG RD,ALEXANDRIA,VA,22303.0,PARK,PARKING,INOPERATIVE/ABANDONED VEHICLE,, FORT DR / WILLIAMSBURG RD
236738,1.0,WARR-90Z-1,ORDER - VIOLATE EPO/PO/PPO,2022-02-13,904.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,WARR,WARRANT,VIOLATE EPO/PO/PPO,2800.0,FAIRHAVEN AVE
238246,1.0,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2022-02-07,1200.0,5900 NORTH KINGS HWY,ALEXANDRIA,VA,22303.0,DEST,DESTRUCTION,PRIVATE PROPERTY,5900.0,NORTH KINGS HWY
239039,1.0,WARR-90Z-1,ORDER - VIOLATE EPO/PO/PPO,2022-02-03,1710.0,2800 FAIRHAVEN AVE,ALEXANDRIA,VA,22303.0,WARR,WARRANT,VIOLATE EPO/PO/PPO,2800.0,FAIRHAVEN AVE
239400,1.0,AUTO-240-4,AUTO THEFT - AUTOS,2022-02-01,655.0,5800 MONTICELLO RD,ALEXANDRIA,VA,22303.0,AUTO,AUTO THEFT,AUTOS,5800.0,MONTICELLO RD
239405,2.0,SERV-999,POLICE PHONE REPORT,2022-02-01,655.0,5800 MONTICELLO RD,ALEXANDRIA,VA,22303.0,SERV,SERVICE,,5800.0,MONTICELLO RD
